trip_id,driver_id,date,day_of_week,week_number,stop_id,stop_sequence,daily_stop_count,visit_hour,visit_duration_min,latitude,longitude,area,priority,traffic_category,traffic_multiplier,is_rush_hour,speed_kmh,route_efficiency_score
T00212,D08,2025-09-01,0,36,S046,2,7,13,41,17.435908,78.389445,Madhapur,high,0,1.0,0,41.2,0.7241
T00213,D08,2025-09-01,0,36,S006,3,7,13,19,17.456226,78.38511,Madhapur,high,2,1.8,0,36.3,0.5599
T00214,D08,2025-09-01,0,36,S020,4,7,13,43,17.351995,78.422665,Attapur,low,1,1.3,0,37.8,0.4328
T00215,D08,2025-09-01,0,36,S036,5,7,13,18,17.433918,78.34896,Nanakramguda,low,1,1.3,0,33.7,0.4043
T00216,D08,2025-09-01,0,36,S025,6,7,13,20,17.443836,78.347622,Gachibowli,low,1,1.3,0,34.1,0.4552
T00217,D08,2025-09-02,1,36,S027,0,4,11,28,17.479162,78.396991,Kukatpally,high,2,1.8,0,31.3,0.7579
T00218,D08,2025-09-02,1,36,S024,1,4,11,40,17.471983,78.356486,Kondapur,medium,0,1.0,0,33.8,0.7808
T00219,D08,2025-09-02,1,36,S044,2,4,11,38,17.474853,78.341767,Kondapur,low,0,1.0,0,36.6,0.5764
T00220,D08,2025-09-02,1,36,S047,3,4,11,20,17.493205,78.414579,Kukatpally,medium,1,1.3,0,35.7,0.5172
T00221,D08,2025-09-03,2,36,S009,0,8,9,43,17.420552,78.440427,Ameerpet,low,1,1.3,1,36.6,0.7565
T00222,D08,2025-09-03,2,36,S056,1,8,9,42,17.408604,78.340433,Nanakramguda,high,0,1.0,1,37.0,0.7295
T00223,D08,2025-09-03,2,36,S017,2,8,9,24,17.267172,78.441002,Shamshabad,medium,1,1.3,1,37.6,0.6899
T00224,D08,2025-09-03,2,36,S004,3,8,9,35,17.460514,78.340661,Kondapur,low,1,1.3,1,29.4,0.5542
T00225,D08,2025-09-03,2,36,S042,4,8,9,15,17.42152,78.406019,Jubilee Hills,high,0,1.0,1,38.5,0.7362
T00226,D08,2025-09-03,2,36,S031,5,8,9,31,17.443858,78.497844,Secunderabad,medium,2,1.8,1,31.7,0.4694
T00227,D08,2025-09-03,2,36,S024,6,8,9,28,17.471983,78.356486,Kondapur,medium,0,1.0,1,41.9,0.5162
T00228,D08,2025-09-03,2,36,S036,7,8,9,40,17.433918,78.34896,Nanakramguda,low,1,1.3,1,33.4,0.3436
T00229,D08,2025-09-04,3,36,S058,0,4,11,45,17.410075,78.556569,Uppal,low,2,1.8,0,35.0,0.6958
T00230,D08,2025-09-04,3,36,S006,1,4,11,25,17.456226,78.38511,Madhapur,high,1,1.3,0,33.6,0.7141
T00231,D08,2025-09-04,3,36,S002,2,4,11,36,17.417382,78.3912,Jubilee Hills,low,0,1.0,0,36.3,0.5126
T00232,D08,2025-09-04,3,36,S017,3,4,11,41,17.267172,78.441002,Shamshabad,medium,2,1.8,0,28.0,0.4305
T00233,D08,2025-09-05,4,36,S041,0,4,10,10,17.406739,78.434117,Banjara Hills,high,0,1.0,0,37.3,0.8833
T00234,D08,2025-09-05,4,36,S033,1,4,10,15,17.403076,78.449441,Mehdipatnam,low,1,1.3,0,33.6,0.6585
T00235,D08,2025-09-05,4,36,S037,2,4,10,43,17.251824,78.429503,Shamshabad,high,1,1.3,0,30.0,0.6554
T00236,D08,2025-09-05,4,36,S016,3,4,10,40,17.414185,78.345971,Nanakramguda,high,0,1.0,0,37.6,0.5087
T00237,D09,2025-09-01,0,36,S024,0,7,13,16,17.471983,78.356486,Kondapur,medium,0,1.0,0,50.7,0.7665
T00238,D09,2025-09-01,0,36,S017,1,7,13,44,17.267172,78.441002,Shamshabad,medium,0,1.0,0,45.2,0.7106
T00239,D09,2025-09-01,0,36,S048,2,7,13,39,17.425716,78.457286,SR Nagar,high,1,1.3,0,48.4,0.676
T00240,D09,2025-09-01,0,36,S002,3,7,13,39,17.417382,78.3912,Jubilee Hills,low,0,1.0,0,49.6,0.536
T00241,D09,2025-09-01,0,36,S023,4,7,13,22,17.457331,78.388244,Hitech City,low,0,1.0,0,52.0,0.5334
T00242,D09,2025-09-01,0,36,S051,5,7,13,44,17.419986,78.493917,Secunderabad,medium,1,1.3,0,43.3,0.4628
T00243,D09,2025-09-01,0,36,S005,6,7,13,22,17.436781,78.346868,Gachibowli,high,0,1.0,0,48.7,0.4667
T00244,D09,2025-09-02,1,36,S018,0,6,15,34,17.393739,78.577516,Uppal,medium,2,1.8,0,45.8,0.6789
T00245,D09,2025-09-02,1,36,S008,1,6,15,41,17.454085,78.460389,SR Nagar,high,0,1.0,0,46.4,0.7867
T00246,D09,2025-09-02,1,36,S052,2,6,15,37,17.357064,78.56062,LB Nagar,low,0,1.0,0,54.0,0.5825
T00247,D09,2025-09-02,1,36,S024,3,6,15,21,17.471983,78.356486,Kondapur,medium,1,1.3,0,42.5,0.4699
T00248,D09,2025-09-02,1,36,S028,4,6,15,29,17.460676,78.461678,SR Nagar,high,1,1.3,0,44.3,0.5764
T00249,D09,2025-09-02,1,36,S026,5,6,15,20,17.455511,78.376082,Madhapur,medium,1,1.3,0,44.0,0.329
T00250,D09,2025-09-03,2,36,S040,0,6,9,35,17.377617,78.447185,Attapur,low,1,1.3,1,42.4,0.6765
T00251,D09,2025-09-03,2,36,S028,1,6,9,20,17.460676,78.461678,SR Nagar,high,2,1.8,1,41.6,0.716
T00252,D09,2025-09-03,2,36,S018,2,6,9,12,17.393739,78.577516,Uppal,medium,1,1.3,1,44.5,0.4958
T00253,D09,2025-09-03,2,36,S041,3,6,9,33,17.406739,78.434117,Banjara Hills,high,0,1.0,1,45.3,0.5565
T00254,D09,2025-09-03,2,36,S051,4,6,9,38,17.419986,78.493917,Secunderabad,medium,0,1.0,1,55.6,0.5731
T00255,D09,2025-09-03,2,36,S004,5,6,9,14,17.460514,78.340661,Kondapur,low,1,1.3,1,41.7,0.3501
T00256,D09,2025-09-04,3,36,S016,0,6,16,45,17.414185,78.345971,Nanakramguda,high,1,1.3,0,43.3,0.7774
T00257,D09,2025-09-04,3,36,S008,1,6,16,38,17.454085,78.460389,SR Nagar,high,1,1.3,0,45.9,0.826
T00258,D09,2025-09-04,3,36,S002,2,6,16,22,17.417382,78.3912,Jubilee Hills,low,2,1.8,0,44.0,0.5023
T00259,D09,2025-09-04,3,36,S048,3,6,16,38,17.425716,78.457286,SR Nagar,high,2,1.8,0,42.2,0.7106
T00260,D09,2025-09-04,3,36,S012,4,6,16,30,17.340319,78.556827,LB Nagar,high,2,1.8,0,44.2,0.578
T00261,D09,2025-09-04,3,36,S032,5,6,16,45,17.338778,78.541035,LB Nagar,high,1,1.3,0,38.9,0.5908
T00262,D09,2025-09-05,4,36,S051,0,5,11,25,17.419986,78.493917,Secunderabad,medium,1,1.3,0,43.3,0.8119
T00263,D09,2025-09-05,4,36,S024,1,5,11,45,17.471983,78.356486,Kondapur,medium,0,1.0,0,47.0,0.8166
T00264,D09,2025-09-05,4,36,S033,2,5,11,15,17.403076,78.449441,Mehdipatnam,low,0,1.0,0,48.5,0.5531
T00265,D09,2025-09-05,4,36,S015,3,5,11,40,17.40049,78.380798,Manikonda,low,1,1.3,0,39.9,0.5785
T00266,D09,2025-09-05,4,36,S008,4,5,11,30,17.454085,78.460389,SR Nagar,high,0,1.0,0,49.2,0.6085
T00267,D10,2025-09-01,0,36,S030,0,7,16,21,17.4523,78.470675,Begumpet,low,1,1.3,0,28.1,0.7544
T00268,D10,2025-09-01,0,36,S044,1,7,16,17,17.474853,78.341767,Kondapur,low,2,1.8,0,23.2,0.6576
T00269,D10,2025-09-01,0,36,S034,2,7,16,20,17.388436,78.418711,Tolichowki,high,1,1.3,0,25.8,0.7088
T00270,D10,2025-09-01,0,36,S023,3,7,16,28,17.457331,78.388244,Hitech City,low,2,1.8,0,29.0,0.6089
T00271,D10,2025-09-01,0,36,S009,4,7,16,45,17.420552,78.440427,Ameerpet,low,0,1.0,0,30.4,0.5943
T00272,D10,2025-09-01,0,36,S054,5,7,16,20,17.385738,78.412244,Tolichowki,low,0,1.0,0,35.2,0.5326
T00273,D10,2025-09-01,0,36,S050,6,7,16,20,17.441054,78.483686,Begumpet,high,1,1.3,0,25.3,0.532
T00274,D10,2025-09-02,1,36,S003,0,8,17,23,17.45072,78.355071,Hitech City,high,0,1.0,1,27.0,0.9034
T00275,D10,2025-09-02,1,36,S053,1,8,17,11,17.379992,78.428668,Mehdipatnam,low,1,1.3,1,23.7,0.6118
T00276,D10,2025-09-02,1,36,S056,2,8,17,40,17.408604,78.340433,Nanakramguda,high,2,1.8,1,24.9,0.6101
T00277,D10,2025-09-02,1,36,S002,3,8,17,35,17.417382,78.3912,Jubilee Hills,low,2,1.8,1,24.5,0.4231
T00278,D10,2025-09-02,1,36,S006,4,8,17,40,17.456226,78.38511,Madhapur,high,1,1.3,1,29.0,0.5967
T00279,D10,2025-09-02,1,36,S060,5,8,17,19,17.350947,78.428631,Attapur,low,1,1.3,1,26.1,0.5007
T00280,D10,2025-09-02,1,36,S042,6,8,17,35,17.42152,78.406019,Jubilee Hills,high,2,1.8,1,29.2,0.3873
T00281,D10,2025-09-02,1,36,S050,7,8,17,45,17.441054,78.483686,Begumpet,high,1,1.3,1,29.7,0.3784
T00282,D10,2025-09-03,2,36,S016,0,7,14,20,17.414185,78.345971,Nanakramguda,high,0,1.0,0,32.4,0.9627
T00283,D10,2025-09-03,2,36,S010,1,7,14,30,17.444894,78.477283,Begumpet,low,2,1.8,0,25.5,0.7532
T00284,D10,2025-09-03,2,36,S007,2,7,14,29,17.478788,78.394797,Kukatpally,medium,1,1.3,0,29.5,0.639
T00285,D10,2025-09-03,2,36,S004,3,7,14,35,17.460514,78.340661,Kondapur,low,0,1.0,0,23.2,0.5716
T00286,D10,2025-09-03,2,36,S019,4,7,14,13,17.375018,78.519925,Dilsukhnagar,medium,1,1.3,0,27.6,0.4815
T00287,D10,2025-09-03,2,36,S025,5,7,14,40,17.443836,78.347622,Gachibowli,low,1,1.3,0,27.8,0.3896
T00288,D10,2025-09-03,2,36,S040,6,7,14,26,17.377617,78.447185,Attapur,low,0,1.0,0,31.4,0.5026
T00289,D10,2025-09-04,3,36,S024,0,7,13,14,17.471983,78.356486,Kondapur,medium,1,1.3,0,25.4,0.7638
T00290,D10,2025-09-04,3,36,S003,1,7,13,17,17.45072,78.355071,Hitech City,high,2,1.8,0,26.9,0.6797
T00291,D10,2025-09-04,3,36,S026,2,7,13,33,17.455511,78.376082,Madhapur,medium,0,1.0,0,31.8,0.7735
T00292,D10,2025-09-04,3,36,S004,3,7,13,22,17.460514,78.340661,Kondapur,low,1,1.3,0,25.3,0.6029
T00293,D10,2025-09-04,3,36,S037,4,7,13,12,17.251824,78.429503,Shamshabad,high,1,1.3,0,29.5,0.5919
T00294,D10,2025-09-04,3,36,S036,5,7,13,39,17.433918,78.34896,Nanakramguda,low,1,1.3,0,28.4,0.3979
T00295,D10,2025-09-04,3,36,S013,6,7,13,18,17.388011,78.443607,Mehdipatnam,low,2,1.8,0,22.9,0.3008
T00296,D10,2025-09-05,4,36,S048,0,8,16,29,17.425716,78.457286,SR Nagar,high,1,1.3,0,31.5,0.8488
T00297,D10,2025-09-05,4,36,S054,1,8,16,31,17.385738,78.412244,Tolichowki,low,0,1.0,0,27.1,0.7667
T00298,D10,2025-09-05,4,36,S020,2,8,16,11,17.351995,78.422665,Attapur,low,1,1.3,0,20.5,0.6732
T00299,D10,2025-09-05,4,36,S038,3,8,16,24,17.387861,78.540641,Uppal,high,0,1.0,0,30.3,0.6841
T00300,D10,2025-09-05,4,36,S022,4,8,16,34,17.420573,78.427002,Jubilee Hills,medium,1,1.3,0,24.0,0.4834
T00301,D10,2025-09-05,4,36,S033,5,8,16,12,17.403076,78.449441,Mehdipatnam,low,1,1.3,0,23.7,0.442
T00302,D10,2025-09-05,4,36,S059,6,8,16,36,17.361455,78.514531,Dilsukhnagar,low,1,1.3,0,25.8,0.3841
T00303,D10,2025-09-05,4,36,S055,7,8,16,36,17.402114,78.404109,Manikonda,high,1,1.3,0,23.8,0.4982
T00304,D11,2025-09-01,0,36,S046,0,4,16,40,17.435908,78.389445,Madhapur,high,1,1.3,0,27.0,0.8589
T00305,D11,2025-09-01,0,36,S009,1,4,16,21,17.420552,78.440427,Ameerpet,low,1,1.3,0,23.4,0.6631
T00306,D11,2025-09-01,0,36,S034,2,4,16,26,17.388436,78.418711,Tolichowki,high,1,1.3,0,27.9,0.6759
T00307,D11,2025-09-01,0,36,S014,3,4,16,25,17.407665,78.406546,Tolichowki,high,0,1.0,0,29.5,0.6883
T00308,D11,2025-09-02,1,36,S050,0,6,15,32,17.441054,78.483686,Begumpet,high,1,1.3,0,29.5,0.8659
T00309,D11,2025-09-02,1,36,S019,1,6,15,27,17.375018,78.519925,Dilsukhnagar,medium,2,1.8,0,23.1,0.6531
T00310,D11,2025-09-02,1,36,S046,2,6,15,35,17.435908,78.389445,Madhapur,high,2,1.8,0,27.8,0.7415
T00311,D11,2025-09-02,1,36,S014,3,6,15,19,17.407665,78.406546,Tolichowki,high,2,1.8,0,23.4,0.6539
T00312,D11,2025-09-02,1,36,S045,4,6,15,38,17.422425,78.358029,Gachibowli,high,1,1.3,0,29.4,0.6184
T00313,D11,2025-09-02,1,36,S058,5,6,15,23,17.410075,78.556569,Uppal,low,1,1.3,0,28.1,0.5071
T00314,D11,2025-09-03,2,36,S009,0,6,11,43,17.420552,78.440427,Ameerpet,low,0,1.0,0,33.6,0.7451
T00315,D11,2025-09-03,2,36,S007,1,6,11,16,17.478788,78.394797,Kukatpally,medium,0,1.0,0,25.9,0.6534
T00316,D11,2025-09-03,2,36,S040,2,6,11,10,17.377617,78.447185,Attapur,low,1,1.3,0,29.5,0.7134
T00317,D11,2025-09-03,2,36,S048,3,6,11,20,17.425716,78.457286,SR Nagar,high,2,1.8,0,18.2,0.6868
T00318,D11,2025-09-03,2,36,S038,4,6,11,22,17.387861,78.540641,Uppal,high,1,1.3,0,30.9,0.6384
T00319,D11,2025-09-03,2,36,S016,5,6,11,28,17.414185,78.345971,Nanakramguda,high,0,1.0,0,26.0,0.4846
T00320,D11,2025-09-04,3,36,S015,0,8,10,12,17.40049,78.380798,Manikonda,low,2,1.8,0,18.8,0.8105
T00321,D11,2025-09-04,3,36,S035,1,8,10,41,17.403107,78.394264,Manikonda,low,1,1.3,0,28.9,0.7783
T00322,D11,2025-09-04,3,36,S048,2,8,10,12,17.425716,78.457286,SR Nagar,high,0,1.0,0,34.6,0.7019
T00323,D11,2025-09-04,3,36,S047,3,8,10,16,17.493205,78.414579,Kukatpally,medium,1,1.3,0,29.4,0.5947
T00324,D11,2025-09-04,3,36,S055,4,8,10,43,17.402114,78.404109,Manikonda,high,1,1.3,0,25.8,0.6526
T00325,D11,2025-09-04,3,36,S003,5,8,10,42,17.45072,78.355071,Hitech City,high,2,1.8,0,22.1,0.4836
T00326,D11,2025-09-04,3,36,S012,6,8,10,39,17.340319,78.556827,LB Nagar,high,0,1.0,0,30.4,0.6297
T00327,D11,2025-09-04,3,36,S027,7,8,10,10,17.479162,78.396991,Kukatpally,high,1,1.3,0,26.6,0.5174
T00328,D11,2025-09-05,4,36,S012,0,5,14,42,17.340319,78.556827,LB Nagar,high,2,1.8,0,18.7,0.7767
T00329,D11,2025-09-05,4,36,S040,1,5,14,16,17.377617,78.447185,Attapur,low,1,1.3,0,27.7,0.6386
T00330,D11,2025-09-05,4,36,S055,2,5,14,26,17.402114,78.404109,Manikonda,high,0,1.0,0,31.5,0.7167
T00331,D11,2025-09-05,4,36,S041,3,5,14,27,17.406739,78.434117,Banjara Hills,high,1,1.3,0,29.4,0.6584
T00332,D11,2025-09-05,4,36,S058,4,5,14,33,17.410075,78.556569,Uppal,low,0,1.0,0,29.3,0.5186
T00333,D12,2025-09-01,0,36,S043,0,4,10,42,17.430977,78.371042,Hitech City,medium,1,1.3,0,53.3,0.8078
T00334,D12,2025-09-01,0,36,S008,1,4,10,28,17.454085,78.460389,SR Nagar,high,1,1.3,0,44.8,0.7274
T00335,D12,2025-09-01,0,36,S030,2,4,10,18,17.4523,78.470675,Begumpet,low,0,1.0,0,49.7,0.6978
T00336,D12,2025-09-01,0,36,S020,3,4,10,45,17.351995,78.422665,Attapur,low,1,1.3,0,48.2,0.5364
T00337,D12,2025-09-02,1,36,S052,0,8,17,15,17.357064,78.56062,LB Nagar,low,2,1.8,1,38.8,0.6335
T00338,D12,2025-09-02,1,36,S043,1,8,17,17,17.430977,78.371042,Hitech City,medium,2,1.8,1,41.8,0.5235
T00339,D12,2025-09-02,1,36,S053,2,8,17,42,17.379992,78.428668,Mehdipatnam,low,1,1.3,1,48.8,0.5368
T00340,D12,2025-09-02,1,36,S014,3,8,17,38,17.407665,78.406546,Tolichowki,high,2,1.8,1,46.0,0.5344
T00341,D12,2025-09-02,1,36,S049,4,8,17,41,17.454455,78.462648,Ameerpet,medium,0,1.0,1,56.0,0.6117
T00342,D12,2025-09-02,1,36,S016,5,8,17,42,17.414185,78.345971,Nanakramguda,high,1,1.3,1,49.6,0.5369
T00343,D12,2025-09-02,1,36,S044,6,8,17,45,17.474853,78.341767,Kondapur,low,1,1.3,1,42.4,0.4485
T00344,D12,2025-09-02,1,36,S056,7,8,17,10,17.408604,78.340433,Nanakramguda,high,1,1.3,1,49.0,0.503
T00345,D12,2025-09-03,2,36,S005,0,8,9,40,17.436781,78.346868,Gachibowli,high,2,1.8,1,45.4,0.8149
T00346,D12,2025-09-03,2,36,S003,1,8,9,36,17.45072,78.355071,Hitech City,high,1,1.3,1,48.3,0.7287
T00347,D12,2025-09-03,2,36,S028,2,8,9,38,17.460676,78.461678,SR Nagar,high,2,1.8,1,46.9,0.6362
T00348,D12,2025-09-03,2,36,S023,3,8,9,44,17.457331,78.388244,Hitech City,low,1,1.3,1,42.9,0.4804
T00349,D12,2025-09-03,2,36,S045,4,8,9,17,17.422425,78.358029,Gachibowli,high,2,1.8,1,44.0,0.5669
T00350,D12,2025-09-03,2,36,S060,5,8,9,24,17.350947,78.428631,Attapur,low,1,1.3,1,51.1,0.5208
T00351,D12,2025-09-03,2,36,S035,6,8,9,29,17.403107,78.394264,Manikonda,low,1,1.3,1,43.0,0.3887
T00352,D12,2025-09-03,2,36,S004,7,8,9,24,17.460514,78.340661,Kondapur,low,1,1.3,1,48.8,0.3033
T00353,D12,2025-09-04,3,36,S010,0,6,9,36,17.444894,78.477283,Begumpet,low,0,1.0,1,47.7,0.8278
T00354,D12,2025-09-04,3,36,S018,1,6,9,14,17.393739,78.577516,Uppal,medium,0,1.0,1,48.3,0.6035
T00355,D12,2025-09-04,3,36,S013,2,6,9,13,17.388011,78.443607,Mehdipatnam,low,0,1.0,1,53.0,0.6045
T00356,D12,2025-09-04,3,36,S057,3,6,9,13,17.250451,78.446464,Shamshabad,high,1,1.3,1,48.6,0.5319
T00357,D12,2025-09-04,3,36,S047,4,6,9,24,17.493205,78.414579,Kukatpally,medium,2,1.8,1,44.4,0.3582
T00358,D12,2025-09-04,3,36,S049,5,6,9,30,17.454455,78.462648,Ameerpet,medium,1,1.3,1,43.2,0.3179
T00359,D12,2025-09-05,4,36,S043,0,5,12,21,17.430977,78.371042,Hitech City,medium,0,1.0,0,50.8,0.7991
T00360,D12,2025-09-05,4,36,S034,1,5,12,34,17.388436,78.418711,Tolichowki,high,2,1.8,0,40.1,0.7883
T00361,D12,2025-09-05,4,36,S015,2,5,12,36,17.40049,78.380798,Manikonda,low,1,1.3,0,45.6,0.5306
T00362,D12,2025-09-05,4,36,S027,3,5,12,25,17.479162,78.396991,Kukatpally,high,1,1.3,0,49.1,0.6837
T00363,D12,2025-09-05,4,36,S020,4,5,12,19,17.351995,78.422665,Attapur,low,1,1.3,0,50.0,0.4463
T00364,D01,2025-09-08,0,37,S036,0,7,13,38,17.433918,78.34896,Nanakramguda,low,1,1.3,0,33.3,0.8233
T00365,D01,2025-09-08,0,37,S034,1,7,13,22,17.388436,78.418711,Tolichowki,high,0,1.0,0,46.8,0.8639
T00366,D01,2025-09-08,0,37,S009,2,7,13,14,17.420552,78.440427,Ameerpet,low,0,1.0,0,44.9,0.6233
T00367,D01,2025-09-08,0,37,S025,3,7,13,45,17.443836,78.347622,Gachibowli,low,1,1.3,0,40.0,0.6638
T00368,D01,2025-09-08,0,37,S016,4,7,13,10,17.414185,78.345971,Nanakramguda,high,1,1.3,0,41.6,0.5676
T00369,D01,2025-09-08,0,37,S017,5,7,13,17,17.267172,78.441002,Shamshabad,medium,0,1.0,0,43.9,0.5972
T00370,D01,2025-09-08,0,37,S014,6,7,13,23,17.407665,78.406546,Tolichowki,high,1,1.3,0,34.6,0.4903
T00371,D01,2025-09-09,1,37,S036,0,5,15,32,17.433918,78.34896,Nanakramguda,low,1,1.3,0,38.6,0.8304
T00372,D01,2025-09-09,1,37,S021,1,5,15,40,17.425481,78.431837,Banjara Hills,medium,1,1.3,0,42.2,0.7262
T00373,D01,2025-09-09,1,37,S050,2,5,15,23,17.441054,78.483686,Begumpet,high,1,1.3,0,37.5,0.7064
T00374,D01,2025-09-09,1,37,S019,3,5,15,19,17.375018,78.519925,Dilsukhnagar,medium,0,1.0,0,46.3,0.4632
T00375,D01,2025-09-09,1,37,S025,4,5,15,36,17.443836,78.347622,Gachibowli,low,1,1.3,0,39.0,0.3798
T00376,D01,2025-09-10,2,37,S054,0,8,15,41,17.385738,78.412244,Tolichowki,low,2,1.8,0,37.1,0.7033
T00377,D01,2025-09-10,2,37,S016,1,8,15,32,17.414185,78.345971,Nanakramguda,high,1,1.3,0,41.9,0.8015
T00378,D01,2025-09-10,2,37,S032,2,8,15,44,17.338778,78.541035,LB Nagar,high,2,1.8,0,39.4,0.8092
T00379,D01,2025-09-10,2,37,S036,3,8,15,43,17.433918,78.34896,Nanakramguda,low,2,1.8,0,40.9,0.6501
T00380,D01,2025-09-10,2,37,S042,4,8,15,10,17.42152,78.406019,Jubilee Hills,high,1,1.3,0,40.8,0.6363
T00381,D01,2025-09-10,2,37,S044,5,8,15,24,17.474853,78.341767,Kondapur,low,2,1.8,0,36.8,0.4049
T00382,D01,2025-09-10,2,37,S022,6,8,15,13,17.420573,78.427002,Jubilee Hills,medium,1,1.3,0,40.3,0.4774
T00383,D01,2025-09-10,2,37,S017,7,8,15,40,17.267172,78.441002,Shamshabad,medium,1,1.3,0,39.3,0.4103
T00384,D01,2025-09-11,3,37,S001,0,7,8,37,17.421177,78.4157,Banjara Hills,high,1,1.3,1,39.2,0.8651
T00385,D01,2025-09-11,3,37,S002,1,7,8,16,17.417382,78.3912,Jubilee Hills,low,2,1.8,1,38.4,0.5522
T00386,D01,2025-09-11,3,37,S034,2,7,8,26,17.388436,78.418711,Tolichowki,high,1,1.3,1,37.8,0.7526
T00387,D01,2025-09-11,3,37,S047,3,7,8,35,17.493205,78.414579,Kukatpally,medium,0,1.0,1,50.7,0.5704
T00388,D01,2025-09-11,3,37,S018,4,7,8,24,17.393739,78.577516,Uppal,medium,0,1.0,1,47.6,0.4814
T00389,D01,2025-09-11,3,37,S035,5,7,8,15,17.403107,78.394264,Manikonda,low,2,1.8,1,31.8,0.4273
T00390,D01,2025-09-11,3,37,S019,6,7,8,34,17.375018,78.519925,Dilsukhnagar,medium,0,1.0,1,39.1,0.3826
T00391,D01,2025-09-12,4,37,S004,0,7,14,31,17.460514,78.340661,Kondapur,low,1,1.3,0,34.2,0.6729
T00392,D01,2025-09-12,4,37,S041,1,7,14,12,17.406739,78.434117,Banjara Hills,high,1,1.3,0,37.2,0.7427
T00393,D01,2025-09-12,4,37,S001,2,7,14,40,17.421177,78.4157,Banjara Hills,high,2,1.8,0,34.3,0.7337
T00394,D01,2025-09-12,4,37,S045,3,7,14,44,17.422425,78.358029,Gachibowli,high,0,1.0,0,50.8,0.7413
T00395,D01,2025-09-12,4,37,S011,4,7,14,30,17.450823,78.517709,Secunderabad,high,0,1.0,0,46.0,0.6003
T00396,D01,2025-09-12,4,37,S006,5,7,14,35,17.456226,78.38511,Madhapur,high,2,1.8,0,35.4,0.6112
T00397,D01,2025-09-12,4,37,S032,6,7,14,25,17.338778,78.541035,LB Nagar,high,0,1.0,0,38.7,0.5925
T00398,D02,2025-09-08,0,37,S022,0,8,9,32,17.420573,78.427002,Jubilee Hills,medium,1,1.3,1,40.8,0.6146
T00399,D02,2025-09-08,0,37,S025,1,8,9,14,17.443836,78.347622,Gachibowli,low,1,1.3,1,40.4,0.7448
T00400,D02,2025-09-08,0,37,S049,2,8,9,30,17.454455,78.462648,Ameerpet,medium,1,1.3,1,47.5,0.5098
T00401,D02,2025-09-08,0,37,S048,3,8,9,38,17.425716,78.457286,SR Nagar,high,0,1.0,1,45.2,0.7882
T00402,D02,2025-09-08,0,37,S009,4,8,9,34,17.420552,78.440427,Ameerpet,low,1,1.3,1,43.4,0.421
T00403,D02,2025-09-08,0,37,S051,5,8,9,25,17.419986,78.493917,Secunderabad,medium,1,1.3,1,42.9,0.3847
T00404,D02,2025-09-08,0,37,S045,6,8,9,19,17.422425,78.358029,Gachibowli,high,1,1.3,1,42.0,0.5518
T00405,D02,2025-09-08,0,37,S047,7,8,9,16,17.493205,78.414579,Kukatpally,medium,1,1.3,1,49.2,0.3428
T00406,D02,2025-09-09,1,37,S007,0,6,16,36,17.478788,78.394797,Kukatpally,medium,1,1.3,0,47.1,0.6745
T00407,D02,2025-09-09,1,37,S009,1,6,16,45,17.420552,78.440427,Ameerpet,low,0,1.0,0,51.4,0.6982
T00408,D02,2025-09-09,1,37,S006,2,6,16,28,17.456226,78.38511,Madhapur,high,1,1.3,0,45.4,0.7033
T00409,D02,2025-09-09,1,37,S012,3,6,16,45,17.340319,78.556827,LB Nagar,high,1,1.3,0,50.1,0.6682
T00410,D02,2025-09-09,1,37,S028,4,6,16,34,17.460676,78.461678,SR Nagar,high,0,1.0,0,43.3,0.5672
T00411,D02,2025-09-09,1,37,S029,5,6,16,27,17.451067,78.449007,Ameerpet,high,0,1.0,0,46.9,0.5536
T00412,D02,2025-09-10,2,37,S020,0,7,15,22,17.351995,78.422665,Attapur,low,1,1.3,0,43.2,0.7454
T00413,D02,2025-09-10,2,37,S031,1,7,15,10,17.443858,78.497844,Secunderabad,medium,0,1.0,0,50.6,0.7669
T00414,D02,2025-09-10,2,37,S051,2,7,15,31,17.419986,78.493917,Secunderabad,medium,2,1.8,0,37.5,0.5849
T00415,D02,2025-09-10,2,37,S005,3,7,15,18,17.436781,78.346868,Gachibowli,high,1,1.3,0,41.9,0.7215
T00416,D02,2025-09-10,2,37,S024,4,7,15,21,17.471983,78.356486,Kondapur,medium,1,1.3,0,47.1,0.6182
T00417,D02,2025-09-10,2,37,S017,5,7,15,28,17.267172,78.441002,Shamshabad,medium,2,1.8,0,38.0,0.5189
T00418,D02,2025-09-10,2,37,S016,6,7,15,30,17.414185,78.345971,Nanakramguda,high,1,1.3,0,39.0,0.4862
T00419,D02,2025-09-11,3,37,S024,0,7,16,39,17.471983,78.356486,Kondapur,medium,0,1.0,0,49.9,0.8595
T00420,D02,2025-09-11,3,37,S008,1,7,16,14,17.454085,78.460389,SR Nagar,high,2,1.8,0,37.7,0.8178
T00421,D02,2025-09-11,3,37,S037,2,7,16,36,17.251824,78.429503,Shamshabad,high,1,1.3,0,42.4,0.7001
T00422,D02,2025-09-11,3,37,S013,3,7,16,19,17.388011,78.443607,Mehdipatnam,low,0,1.0,0,46.5,0.6716
T00423,D02,2025-09-11,3,37,S038,4,7,16,14,17.387861,78.540641,Uppal,high,1,1.3,0,39.4,0.6417
T00424,D02,2025-09-11,3,37,S035,5,7,16,36,17.403107,78.394264,Manikonda,low,1,1.3,0,44.5,0.4769
